key,old_split,new_split,video_id,artist,title,song_id,mood,lyrics_ok,folder
relax_REVIEW_RLX(17),train,test,relax_REVIEW_RLX(17),To Relaxing,Clouds,to relaxing::clouds,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_REVIEW_RLX(18),train,test,relax_REVIEW_RLX(18),To Relaxing,Auroras,to relaxing::auroras,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_REVIEW_RLX(21),val,test,relax_REVIEW_RLX(21),Para Meditar y Hacer Yoga,Meditación Guiada,para meditar y hacer yoga::meditación guiada,relax,0,Dataset1/DS1_VAL_MATCH/
relax_REVIEW_RLX(44),train,test,relax_REVIEW_RLX(44),Annette Jones,Magical Raven Journey,annette jones::magical raven journey,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_REVIEW_RLX(49),train,test,relax_REVIEW_RLX(49),Relaxing Music On,Great Space,relaxing music on::great space,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_REVIEW_RLX(5),train,test,relax_REVIEW_RLX(5),MAKAVELI INSTRUMENTALS,the most,makaveli instrumentals::the most,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_REVIEW_RLX(53),train,test,relax_REVIEW_RLX(53),Ocb Relax,Madison,ocb relax::madison,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_REVIEW_RLX(6),train,test,relax_REVIEW_RLX(6),The Mind Channel,Ideal,the mind channel::ideal,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_REVIEW_RLX(61),train,test,relax_REVIEW_RLX(61),Dhruva Aliman,Halls Of Neptune (Long Version),dhruva aliman::halls of neptune (long version),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_REVIEW_RLX(64),train,test,relax_REVIEW_RLX(64),Wade Made,Arabesque,wade made::arabesque,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_REVIEW_RLX(66),train,test,relax_REVIEW_RLX(66),The Mind Channel,San Francisco,the mind channel::san francisco,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_REVIEW_RLX(7),train,test,relax_REVIEW_RLX(7),MAKAVELI INSTRUMENTALS,music you,makaveli instrumentals::music you,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_REVIEW_RLX_LLT(29),train,test,relax_REVIEW_RLX_LLT(29),luvdex,Пальмы,luvdex::пальмы,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_Rellx_FINAL_DL(143),train,test,relax_Rellx_FINAL_DL(143),SteezyLH,a note to the past (feat. Cosmic Voices from Bulgaria),steezylh::a note to the past (feat. cosmic voices from bulgaria),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_Rellx_FINAL_DL(162),train,test,relax_Rellx_FINAL_DL(162),DVJ GHOST,Live (Original Mix),dvj ghost::live (original mix),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_Rellx_FINAL_DL(181),train,test,relax_Rellx_FINAL_DL(181),Apollo's Chariot,winter,apollo's chariot::winter,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_Rellx_FINAL_DL(25),train,test,relax_Rellx_FINAL_DL(25),Herbsthauch,Gestern War Alles Stein,herbsthauch::gestern war alles stein,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_Rellx_FINAL_DL(28),train,test,relax_Rellx_FINAL_DL(28),101 Strings Orchestra,"Over the Rainbow (From ""Wizard of Oz"")","101 strings orchestra::over the rainbow (from ""wizard of oz"")",relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_Rellx_FINAL_DL(29),train,test,relax_Rellx_FINAL_DL(29),The Geraldo String Orchestra,Out Of My Dreams,the geraldo string orchestra::out of my dreams,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_Rellx_FINAL_DL(7),train,test,relax_Rellx_FINAL_DL(7),Somchanda Bhattacharya,Zara Zara 2.0,somchanda bhattacharya::zara zara 2.0,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_Rellx_FINAL_DL(77),train,test,relax_Rellx_FINAL_DL(77),Shankar Ehsaan Loy,Labb Par Aaye,shankar ehsaan loy::labb par aaye,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_Rellx_FINAL_DL(99),train,test,relax_Rellx_FINAL_DL(99),Jonna Jinton,Kulning - Calling the Spring,jonna jinton::kulning - calling the spring,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_Relx_FINAL_DL(105),train,test,relax_Relx_FINAL_DL(105),Golden Salt,Nothing Else Matters (Remastered),golden salt::nothing else matters (remastered),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_Relx_FINAL_DL(12),train,test,relax_Relx_FINAL_DL(12),"The London Pops Orchestra, Nelson Corbin",Stella by Starlight,"the london pops orchestra, nelson corbin::stella by starlight",relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_Relx_FINAL_DL(124),train,test,relax_Relx_FINAL_DL(124),Tautumeitas,Panama,tautumeitas::panama,relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_Relx_FINAL_DL(15),train,test,relax_Relx_FINAL_DL(15),Sanjay Leela Bhansali,Mohe Rang Do Laal,sanjay leela bhansali::mohe rang do laal,relax,1,Dataset1/DS1_TRAIN_MATCH/
relax_Relx_FINAL_DL(159),train,test,relax_Relx_FINAL_DL(159),New Symphony Orchestra of London,Eine Nacht auf dem kahlen Berge,new symphony orchestra of london::eine nacht auf dem kahlen berge,relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_TEST_MV(57)-4-of-11,train,test,relax_TEST_MV(57),Bishnu Dev,Timi Tare Bhir (तिमी तारे भीर) (Flute Music),bishnu dev::timi tare bhir (तिमी तारे भीर) (flute music),relax,0,Dataset1/DS1_TRAIN_MATCH/
relax_TEST_RELX(23)-13-of-22,val,test,relax_TEST_RELX(23),Anokuch,Light,anokuch::light,relax,0,Dataset1/DS1_VAL_MATCH/
relax_TEST_RELX(26)-8-of-9,val,test,relax_TEST_RELX(26),Mumford & Sons,Little Lion Man,mumford & sons::little lion man,relax,1,Dataset1/DS1_VAL_MATCH/
relax_TEST_RELX(38)-9-of-10,test,test,relax_TEST_RELX(38),Julio Miguel,Merrie Monarch Halau Hula o Hokulani,julio miguel::merrie monarch halau hula o hokulani,relax,0,Dataset1/DS1_TEST_MATCH/
sad_FINAL_DL(82)-5-of-8,test,test,sad_FINAL_DL(82),Aquilo,Calling Me,aquilo::calling me,sad,1,Dataset1/DS1_TEST_MATCH/
sad_FINAL_DL_Sad(0),train,test,sad_FINAL_DL_Sad(0),Selena Gomez,The Heart Wants What It Wants,selena gomez::the heart wants what it wants,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_FINAL_DL_Sad(13),train,test,sad_FINAL_DL_Sad(13),Nothing Remains,love less,nothing remains::love less,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_FINAL_DL_Sad(35),train,test,sad_FINAL_DL_Sad(35),Passenger,Let Her Go,passenger::let her go,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_FINAL_DL_Sad(40),train,test,sad_FINAL_DL_Sad(40),HQ Karaoke,"Read All About It, Pt. III - Karaoke Version","hq karaoke::read all about it, pt. iii - karaoke version",sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_FINAL_DL_Sad(44),train,test,sad_FINAL_DL_Sad(44),Katy Perry,The One That Got Away,katy perry::the one that got away,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_FINAL_DL_Sad(8),train,test,sad_FINAL_DL_Sad(8),Dido,White Flag (Radio Edit),dido::white flag (radio edit),sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_MIX_TEST(3)-2-of-10,val,test,sad_MIX_TEST(3),Jess Glynne,Take Me Home,jess glynne::take me home,sad,1,Dataset1/DS1_VAL_MATCH/
sad_ORG_SAD(121),val,test,sad_ORG_SAD(121),Taru,Rainy,taru::rainy,sad,0,Dataset1/DS1_VAL_MATCH/
sad_ORG_SAD(126),train,test,sad_ORG_SAD(126),Mariah Carey,We Belong Together,mariah carey::we belong together,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_ORG_SAD(148),val,test,sad_ORG_SAD(148),Lee Seung Chul,그런 사람 또 없습니다,lee seung chul::그런 사람 또 없습니다,sad,1,Dataset1/DS1_VAL_MATCH/
sad_ORG_SAD(172),train,test,sad_ORG_SAD(172),Thomas Gold,Take Me Home,thomas gold::take me home,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_ORG_SAD(18),train,test,sad_ORG_SAD(18),Wilco,How to Fight Lonliness,wilco::how to fight lonliness,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_ORG_SAD(182),train,test,sad_ORG_SAD(182),Kim Sung Kyu,Kontrol,kim sung kyu::kontrol,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_ORG_SAD(183),train,test,sad_ORG_SAD(183),EXO,12월의 기적,exo::12월의 기적,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_ORG_SAD(184),train,test,sad_ORG_SAD(184),BerryGood,내 첫사랑,berrygood::내 첫사랑,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_ORG_SAD(199),train,test,sad_ORG_SAD(199),Brown Eyed Girls,Cleansing Cream,brown eyed girls::cleansing cream,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_ORG_SAD(213),train,test,sad_ORG_SAD(213),LADIES` CODE,I`m Fine Thank You,ladies` code::i`m fine thank you,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_ORG_SAD(293),train,test,sad_ORG_SAD(293),My Chemical Romance,I Don't Love You,my chemical romance::i don't love you,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_ORG_SAD(305),train,test,sad_ORG_SAD(305),Madnap,Love Is Awake,madnap::love is awake,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_ORG_SAD(311),train,test,sad_ORG_SAD(311),Lee Seung Gi,Return,lee seung gi::return,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_ORG_SAD(74),train,test,sad_ORG_SAD(74),ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","zayn::i don’t wanna live forever (fifty shades darker) - from ""fifty shades darker (original motion picture soundtrack)""",sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_RELX_MEA(6)-2-of-9,train,test,sad_RELX_MEA(6),Terry Devine-King ,ROSE OF ENGLAND,terry devine-king::rose of england,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_REVIEW_NTRL(44),train,test,sad_REVIEW_NTRL(44),Chinese Silk and Videotape,Almost Over,chinese silk and videotape::almost over,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_REVIEW_SAD (16),train,test,sad_REVIEW_SAD (16),Dave Sander,Ballett der Bilder,dave sander::ballett der bilder,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_REVIEW_SAD (24),train,test,sad_REVIEW_SAD (24),Ceylan,Anam Ağlar,ceylan::anam ağlar,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_REVIEW_SAD (52),train,test,sad_REVIEW_SAD (52),Momonon,Tolong Tuhan,momonon::tolong tuhan,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_REVIEW_SAD (53),train,test,sad_REVIEW_SAD (53),Nina Vidal,Silver Lining,nina vidal::silver lining,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_REVIEW_SAD (6),train,test,sad_REVIEW_SAD (6),Rihanna,Stay,rihanna::stay,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_REVIEW_SAD (60),train,test,sad_REVIEW_SAD (60),Ibrahim Erkal,De Get Yalan Dünya,ibrahim erkal::de get yalan dünya,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_SAAD_NN(0)-2-of-10,train,test,sad_SAAD_NN(0),Pentatonix,Say Something,pentatonix::say something,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_SADA_FINAL_DL(28),train,test,sad_SADA_FINAL_DL(28),James Blunt,Carry You Home,james blunt::carry you home,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_SAD_LLT(10)-4-of-13,train,test,sad_SAD_LLT(10),Joseph H J Joseph Aldenzee,Blue Atmosphere,joseph h j joseph aldenzee::blue atmosphere,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_SAD_LLT(11),val,test,sad_SAD_LLT(11),Aakanksha Sharma,Naino Ne Baandhi By Aakanksha Sharma,aakanksha sharma::naino ne baandhi by aakanksha sharma,sad,1,Dataset1/DS1_VAL_MATCH/
sad_SAD_LLT(2)-5-of-9,train,test,sad_SAD_LLT(2),Sanam Parowal,Bewafa Hi Rehan De,sanam parowal::bewafa hi rehan de,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_SAD_LLT(29),train,test,sad_SAD_LLT(29),iKON,GOODBYE ROAD,ikon::goodbye road,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_SAD_LLT(30)-3-of-6,train,test,sad_SAD_LLT(30),Nandini Srikar,Duaa,nandini srikar::duaa,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_SAD_TEST(10)-8-of-9,val,test,sad_SAD_TEST(10),Elohim,Hallucinating,elohim::hallucinating,sad,1,Dataset1/DS1_VAL_MATCH/
sad_SAD_TEST(13)-5-of-10,val,test,sad_SAD_TEST(13),Jaymes Young,Happiest Year,jaymes young::happiest year,sad,1,Dataset1/DS1_VAL_MATCH/
sad_SAD_TEST(15)-11-of-12,test,test,sad_SAD_TEST(15),Macklemore & Ryan Lewis,Wing$,macklemore & ryan lewis::wing$,sad,1,Dataset1/DS1_TEST_MATCH/
sad_SAD_TEST(4)-3-of-6,train,test,sad_SAD_TEST(4),Bebe Rexha,Meant to Be (feat. Florida Georgia Line),bebe rexha::meant to be (feat. florida georgia line),sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_Sad_FINAL_DL(32),train,test,sad_Sad_FINAL_DL(32),Tulsi Kumar,Rote Rote Yuhi Raat Guzar,tulsi kumar::rote rote yuhi raat guzar,sad,0,Dataset1/DS1_TRAIN_MATCH/
sad_TEST_MV(45)-3-of-7,train,test,sad_TEST_MV(45),Trishna Gurung,Sajha Ko Bela,trishna gurung::sajha ko bela,sad,1,Dataset1/DS1_TRAIN_MATCH/
sad_TEST_SAD(28)-3-of-10,test,test,sad_TEST_SAD(28),George Michael,Jesus to a Child (Special Radio Edit),george michael::jesus to a child (special radio edit),sad,1,Dataset1/DS1_TEST_MATCH/
sad_TT(10),train,test,sad_TT(10),Jang Pil Soon,Good Bye,jang pil soon::good bye,sad,0,Dataset1/DS1_TRAIN_MATCH/
tense_Exciting_MV_NC3(24)-4-of-6,train,test,tense_Exciting_MV_NC3(24),Zion I,Masters of Ceremony,zion i::masters of ceremony,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_NORM_HEA(53)-5-of-6,train,test,tense_NORM_HEA(53),BLITZ the AMBASSADOR,Akwaaba,blitz the ambassador::akwaaba,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(166),train,test,tense_ORG_TENS(166),theluckyadhana,Aakash rana 315 attitude shayri,theluckyadhana::aakash rana 315 attitude shayri,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(182),train,test,tense_ORG_TENS(182),Addy Nagar,Do or Die,addy nagar::do or die,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(189),val,test,tense_ORG_TENS(189),Eminem,Lose Yourself (Soundtrack Version),eminem::lose yourself (soundtrack version),tense,1,Dataset1/DS1_VAL_MATCH/
tense_ORG_TENS(240),train,test,tense_ORG_TENS(240),BTS,RUN,bts::run,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(262),train,test,tense_ORG_TENS(262),Ratter,One Shot,ratter::one shot,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(341),val,test,tense_ORG_TENS(341),Ministry,Revenge,ministry::revenge,tense,0,Dataset1/DS1_VAL_MATCH/
tense_ORG_TENS(350),train,test,tense_ORG_TENS(350),DJ Kamron Cox,Go Crazy (feat. Maine Musik & Tec),dj kamron cox::go crazy (feat. maine musik & tec),tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(75),train,test,tense_ORG_TENS(75),Sublime,Santeria,sublime::santeria,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_FEAR(40),train,test,tense_REVIEW_FEAR(40),Pieter T,It Would Be You,pieter t::it would be you,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_NTRL(32),train,test,tense_REVIEW_NTRL(32),Wiz Khalifa,Black And Yellow (G-Mix) (Instrumental),wiz khalifa::black and yellow (g-mix) (instrumental),tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_NTRL(39),train,test,tense_REVIEW_NTRL(39),The YY,Hail Mary Pt. 2 REMASTERED,the yy::hail mary pt. 2 remastered,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_NTRL(73),train,test,tense_REVIEW_NTRL(73),H.A.S,Pékin Express,h.a.s::pékin express,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(15),train,test,tense_REVIEW_TENS(15),Call of the Void,Napalm Lungs,call of the void::napalm lungs,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(2),train,test,tense_REVIEW_TENS(2),Smosh,Ultimate Assassin's Creed 3 Song,smosh::ultimate assassin's creed 3 song,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(26),train,test,tense_REVIEW_TENS(26),Exit 380,Moonshiners Run,exit 380::moonshiners run,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(33),train,test,tense_REVIEW_TENS(33),In Light of Us,All That I Feel,in light of us::all that i feel,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(70),train,test,tense_REVIEW_TENS(70),Paradise Lost,Symbol Of Life,paradise lost::symbol of life,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(113)-4-of-6,train,test,tense_TENS_HE(113),Big Joe,Urano,big joe::urano,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(115)-5-of-7,train,test,tense_TENS_HE(115),Thandiwe Love,Christmas Please Come,thandiwe love::christmas please come,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(177)-2-of-8,train,test,tense_TENS_HE(177),Wiz Khalifa,We Own It (Fast & Furious),wiz khalifa::we own it (fast & furious),tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(22)-2-of-8,train,test,tense_TENS_HE(22),Simple Plan,Take My Hand,simple plan::take my hand,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(17)),train,test,tense_TENS_LLT(17)),Reld Aurel,I Need Help,reld aurel::i need help,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(2)-10-of-13,train,test,tense_TENS_LLT(2),Chance The Rapper,Hot Shower,chance the rapper::hot shower,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(3)-5-of-10,train,test,tense_TENS_LLT(3),Snoop Dogg,Nuthin' But a 'G' Thang,snoop dogg::nuthin' but a 'g' thang,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(39)),train,test,tense_TENS_LLT(39)),House of Matoto,Amoutin,house of matoto::amoutin,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(48)),test,test,tense_TENS_LLT(48)),CERTIFIED GUAPBOY AYEFIVE,Drama,certified guapboy ayefive::drama,tense,0,Dataset1/DS1_TEST_MATCH/
tense_TENS_LLT(60)),test,test,tense_TENS_LLT(60)),Reybboy,Chờ,reybboy::chờ,tense,0,Dataset1/DS1_TEST_MATCH/
tense_TENS_MM(13)-4-of-6,test,test,tense_TENS_MM(13),Denzel Curry,RICKY,denzel curry::ricky,tense,1,Dataset1/DS1_TEST_MATCH/
tense_TENS_MM(6)-4-of-8,train,test,tense_TENS_MM(6),Will Smith,"Men In Black (From ""Men In Black"" Soundtrack)","will smith::men in black (from ""men in black"" soundtrack)",tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TEST_MV(1)-8-of-9,val,test,tense_TEST_MV(1),Akon,Hurt Somebody,akon::hurt somebody,tense,0,Dataset1/DS1_VAL_MATCH/
tense_TEST_MV(2)-8-of-10,train,test,tense_TEST_MV(2),Avicii,I Could Be The One (Avicii Vs. Nicky Romero),avicii::i could be the one (avicii vs. nicky romero),tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TEST_MV(84)-7-of-9,train,test,tense_TEST_MV(84),Kaveli,Jason Statham,kaveli::jason statham,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TEST_TENS(29)-5-of-14,val,test,tense_TEST_TENS(29),Justice,Stress,justice::stress,tense,0,Dataset1/DS1_VAL_MATCH/
tense_TEST_TENS(33)-9-of-14,train,test,tense_TEST_TENS(33),Kings of Leon,Beautiful War,kings of leon::beautiful war,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TEST_TENS_NN(14)-7-of-11,train,test,tense_TEST_TENS_NN(14),Wale,Ambition (feat. Meek Mill & Rick Ross),wale::ambition (feat. meek mill & rick ross),tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TEST_TENS_NN(4)-3-of-6,train,test,tense_TEST_TENS_NN(4),Gucci Mane,1st Day out Tha Feds,gucci mane::1st day out tha feds,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_Tens_DEAP_DP_TENS(10),train,test,tense_Tens_DEAP_DP_TENS(10),The White Stripes,Seven Nation Army,the white stripes::seven nation army,tense,1,Dataset1/DS1_TRAIN_MATCH/
exciting_145,val,train,exciting_145,Pramod Kharel,Yo Kura Gopya,pramod kharel::yo kura gopya,exciting,1,Dataset1/DS1_VAL_MATCH/
exciting_192,train,train,exciting_192,Masaka Kids Africana,Joy of Togetherness,masaka kids africana::joy of togetherness,exciting,0,Dataset1/DS1_TRAIN_MATCH/
exciting_193,train,train,exciting_193,Petit Afro,Kitoki,petit afro::kitoki,exciting,0,Dataset1/DS1_TRAIN_MATCH/
exciting_292,train,train,exciting_292,MattyB,Shake It Off,mattyb::shake it off,exciting,0,Dataset1/DS1_TRAIN_MATCH/
exciting_43,train,train,exciting_43,Ritmo Africano,Kids Africana Dancing,ritmo africano::kids africana dancing,exciting,0,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DBW_EXT(11),train,train,exciting_DEAP_DBW_EXT(11),Aqua,Barbie Girl,aqua::barbie girl,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DBW_EXT(12),train,train,exciting_DEAP_DBW_EXT(12),Aqua,Barbie Girl,aqua::barbie girl,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DBW_EXT(21),val,train,exciting_DEAP_DBW_EXT(21),The B-52's,Love Shack,the b-52's::love shack,exciting,1,Dataset1/DS1_VAL_MATCH/
exciting_DEAP_DBW_EXT(30),train,train,exciting_DEAP_DBW_EXT(30),The Black Eyed Peas,My Humps,the black eyed peas::my humps,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DBW_EXT(31),val,train,exciting_DEAP_DBW_EXT(31),The Black Eyed Peas,My Humps,the black eyed peas::my humps,exciting,1,Dataset1/DS1_VAL_MATCH/
exciting_DEAP_DBW_EXT(32),train,train,exciting_DEAP_DBW_EXT(32),Shakira,She Wolf,shakira::she wolf,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DBW_EXT(33),train,train,exciting_DEAP_DBW_EXT(33),Shakira,She Wolf,shakira::she wolf,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DBW_EXT(39),train,train,exciting_DEAP_DBW_EXT(39),Michael Franti & Spearhead,Say Hey (I Love You),michael franti & spearhead::say hey (i love you),exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DBW_EXT(4),train,train,exciting_DEAP_DBW_EXT(4),Mika,Love Today,mika::love today,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DBW_EXT(5),val,train,exciting_DEAP_DBW_EXT(5),Mika,Love Today,mika::love today,exciting,1,Dataset1/DS1_VAL_MATCH/
exciting_DEAP_DBW_EXT(6),train,train,exciting_DEAP_DBW_EXT(6),Mika,Love Today,mika::love today,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DB_EX(24),val,train,exciting_DEAP_DB_EX(24),Pharrell Williams,"Happy (From ""Despicable Me 2"")","pharrell williams::happy (from ""despicable me 2"")",exciting,1,Dataset1/DS1_VAL_MATCH/
exciting_DEAP_DB_EX(25),train,train,exciting_DEAP_DB_EX(25),Pharrell Williams,"Happy (From ""Despicable Me 2"")","pharrell williams::happy (from ""despicable me 2"")",exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DB_EX(29),train,train,exciting_DEAP_DB_EX(29),Justin Bieber,Beauty And A Beat,justin bieber::beauty and a beat,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DB_EX(3),train,train,exciting_DEAP_DB_EX(3),Christina Aguilera,Nasty Naughty Boy,christina aguilera::nasty naughty boy,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DB_EX(30),val,train,exciting_DEAP_DB_EX(30),Justin Bieber,Beauty And A Beat,justin bieber::beauty and a beat,exciting,1,Dataset1/DS1_VAL_MATCH/
exciting_DEAP_DB_EX(32),val,train,exciting_DEAP_DB_EX(32),Alphabeat,Fascination,alphabeat::fascination,exciting,1,Dataset1/DS1_VAL_MATCH/
exciting_DEAP_DB_EXTT(10),train,train,exciting_DEAP_DB_EXTT(10),Jordyn Taylor,Accessory,jordyn taylor::accessory,exciting,0,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DB_EXTT(13),train,train,exciting_DEAP_DB_EXTT(13),Michael Jackson,Blame It on the Boogie,michael jackson::blame it on the boogie,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DB_EXTT(16),train,train,exciting_DEAP_DB_EXTT(16),blink-182,First Date,blink-182::first date,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DB_EXTT(17),val,train,exciting_DEAP_DB_EXTT(17),blink-182,First Date,blink-182::first date,exciting,1,Dataset1/DS1_VAL_MATCH/
exciting_DEAP_DB_EXTT(5),train,train,exciting_DEAP_DB_EXTT(5),Fatboy Slim,Weapon Of Choice,fatboy slim::weapon of choice,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DB_EXTT(8),train,train,exciting_DEAP_DB_EXTT(8),The Black Eyed Peas,My Humps,the black eyed peas::my humps,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_DEAP_DB_EXTT(9),val,train,exciting_DEAP_DB_EXTT(9),Jordyn Taylor,Accessory,jordyn taylor::accessory,exciting,0,Dataset1/DS1_VAL_MATCH/
exciting_DEAP_DB_NT(44),train,train,exciting_DEAP_DB_NT(44),Junior Senior,Move Your feet,junior senior::move your feet,exciting,1,Dataset1/DS1_TRAIN_MATCH/
exciting_EXT_S1(0),test,train,exciting_EXT_S1(0),"VISHAL DADLANI, NEHA BHASIN",SWAG SE SWAGAT,"vishal dadlani, neha bhasin::swag se swagat",exciting,1,Dataset1/DS1_TEST_MATCH/
